City,Street,Time,value
Somerville,SOMERVILLE AVENUE,9 AM,1
Somerville,SOMERVILLE AVENUE,10 AM,3
Somerville,SOMERVILLE AVENUE,11 AM,3
Somerville,SOMERVILLE AVENUE,12 PM,1
Somerville,SOMERVILLE AVENUE,1 PM,0
Somerville,SOMERVILLE AVENUE,2 PM,1
Somerville,SOMERVILLE AVENUE,3 PM,2
Somerville,SOMERVILLE AVENUE,4 PM,0
Somerville,SOMERVILLE AVENUE,5 PM,2
Somerville,SOMERVILLE AVENUE,6 PM,7
Somerville,SOMERVILLE AVENUE,7 PM,3
Somerville,SOMERVILLE AVENUE,8 PM,0
Somerville,SOMERVILLE AVENUE,9 PM,0
Somerville,SOMERVILLE AVENUE,10 PM,1
Somerville,SOMERVILLE AVENUE,11 PM,0
Somerville,WASHINGTON STREET,12 AM,0
Somerville,WASHINGTON STREET,1 AM,0
Somerville,WASHINGTON STREET,2 AM,0
Somerville,WASHINGTON STREET,3 AM,1
Somerville,WASHINGTON STREET,4 AM,0
Somerville,WASHINGTON STREET,5 AM,1
Somerville,WASHINGTON STREET,6 AM,0
Somerville,WASHINGTON STREET,7 AM,2
Somerville,WASHINGTON STREET,8 AM,1
Somerville,WASHINGTON STREET,9 AM,4
Somerville,WASHINGTON STREET,10 AM,1
Somerville,WASHINGTON STREET,11 AM,2
Somerville,WASHINGTON STREET,12 PM,2
Somerville,WASHINGTON STREET,1 PM,2
Somerville,WASHINGTON STREET,2 PM,2
Somerville,WASHINGTON STREET,3 PM,3
Somerville,WASHINGTON STREET,4 PM,0
Somerville,WASHINGTON STREET,5 PM,4
Somerville,WASHINGTON STREET,6 PM,2
Somerville,WASHINGTON STREET,7 PM,2
Somerville,WASHINGTON STREET,8 PM,1
Somerville,WASHINGTON STREET,9 PM,1
Somerville,WASHINGTON STREET,10 PM,1
Somerville,WASHINGTON STREET,11 PM,0
Somerville,Rte 93 S,12 AM,1
Somerville,Rte 93 S,1 AM,0
Somerville,Rte 93 S,2 AM,1
Somerville,Rte 93 S,3 AM,0
Somerville,Rte 93 S,4 AM,0
Somerville,Rte 93 S,5 AM,1
Somerville,Rte 93 S,6 AM,2
Somerville,Rte 93 S,7 AM,0
Somerville,Rte 93 S,8 AM,1
Somerville,Rte 93 S,9 AM,2
Somerville,Rte 93 S,10 AM,3
Somerville,Rte 93 S,11 AM,1
Somerville,Rte 93 S,12 PM,0
Somerville,Rte 93 S,1 PM,0
Somerville,Rte 93 S,2 PM,0
Somerville,Rte 93 S,3 PM,1
Somerville,Rte 93 S,4 PM,0
Somerville,Rte 93 S,5 PM,4
Somerville,Rte 93 S,6 PM,0
Somerville,Rte 93 S,7 PM,1
Somerville,Rte 93 S,8 PM,0
Somerville,Rte 93 S,9 PM,1
Somerville,Rte 93 S,10 PM,6
Somerville,Rte 93 S,11 PM,2
Somerville,Rte 93 N,12 AM,1
Somerville,Rte 93 N,1 AM,0
Somerville,Rte 93 N,2 AM,0
Somerville,Rte 93 N,3 AM,0
Somerville,Rte 93 N,4 AM,0
Somerville,Rte 93 N,5 AM,2
Somerville,Rte 93 N,6 AM,0
Somerville,Rte 93 N,7 AM,3
Somerville,Rte 93 N,8 AM,1
Somerville,Rte 93 N,9 AM,0
Somerville,Rte 93 N,10 AM,1
Somerville,Rte 93 N,11 AM,0
Somerville,Rte 93 N,12 PM,0
Somerville,Rte 93 N,1 PM,2
Somerville,Rte 93 N,2 PM,0
Somerville,Rte 93 N,3 PM,2
Somerville,Rte 93 N,4 PM,0
Somerville,Rte 93 N,5 PM,3
Somerville,Rte 93 N,6 PM,1
Somerville,Rte 93 N,7 PM,3
Somerville,Rte 93 N,8 PM,0
Somerville,Rte 93 N,9 PM,1
Somerville,Rte 93 N,10 PM,1
Somerville,Rte 93 N,11 PM,1
Somerville,BEACON STREET,12 AM,0
Somerville,BEACON STREET,1 AM,0
Somerville,BEACON STREET,2 AM,0
Somerville,BEACON STREET,3 AM,0
Somerville,BEACON STREET,4 AM,0
Somerville,BEACON STREET,5 AM,0
Somerville,BEACON STREET,6 AM,3
Somerville,BEACON STREET,7 AM,2
Somerville,BEACON STREET,8 AM,3
Somerville,BEACON STREET,9 AM,3
Somerville,BEACON STREET,10 AM,1
Somerville,BEACON STREET,11 AM,0
Somerville,BEACON STREET,12 PM,0
Somerville,BEACON STREET,1 PM,0
Somerville,BEACON STREET,2 PM,0
Somerville,BEACON STREET,3 PM,1
Somerville,BEACON STREET,4 PM,0
Somerville,BEACON STREET,5 PM,1
Somerville,BEACON STREET,6 PM,3
Somerville,BEACON STREET,7 PM,1
Somerville,BEACON STREET,8 PM,0
Somerville,BEACON STREET,9 PM,1
Somerville,BEACON STREET,10 PM,0
Somerville,BEACON STREET,11 PM,0
Somerville,SUMMER STREET,12 AM,0
Somerville,SUMMER STREET,1 AM,1
Somerville,SUMMER STREET,2 AM,0
Somerville,SUMMER STREET,3 AM,1
Somerville,SUMMER STREET,4 AM,0
Somerville,SUMMER STREET,5 AM,0
Somerville,SUMMER STREET,6 AM,1
Somerville,SUMMER STREET,7 AM,1
Somerville,SUMMER STREET,8 AM,0
Somerville,SUMMER STREET,9 AM,1
Somerville,SUMMER STREET,10 AM,1
Somerville,SUMMER STREET,11 AM,1
Somerville,SUMMER STREET,12 PM,4
Somerville,SUMMER STREET,1 PM,1
Somerville,SUMMER STREET,2 PM,1
Somerville,SUMMER STREET,3 PM,0
Somerville,SUMMER STREET,4 PM,1
Somerville,SUMMER STREET,5 PM,1
Somerville,SUMMER STREET,6 PM,3
Somerville,SUMMER STREET,7 PM,0
Somerville,SUMMER STREET,8 PM,0
Somerville,SUMMER STREET,9 PM,0
Somerville,SUMMER STREET,10 PM,0
Somerville,SUMMER STREET,11 PM,0
Somerville,MYSTIC AVENUE,12 AM,0
Somerville,MYSTIC AVENUE,1 AM,0
Somerville,MYSTIC AVENUE,2 AM,0
Somerville,MYSTIC AVENUE,3 AM,0
Somerville,MYSTIC AVENUE,4 AM,1
Somerville,MYSTIC AVENUE,5 AM,0
Somerville,MYSTIC AVENUE,6 AM,0
Somerville,MYSTIC AVENUE,7 AM,1
Somerville,MYSTIC AVENUE,8 AM,1
Somerville,MYSTIC AVENUE,9 AM,1
Somerville,MYSTIC AVENUE,10 AM,0
Somerville,MYSTIC AVENUE,11 AM,1
Somerville,MYSTIC AVENUE,12 PM,2
Somerville,MYSTIC AVENUE,1 PM,0
Somerville,MYSTIC AVENUE,2 PM,2
Somerville,MYSTIC AVENUE,3 PM,2
Somerville,MYSTIC AVENUE,4 PM,0
Somerville,MYSTIC AVENUE,5 PM,2
Somerville,MYSTIC AVENUE,6 PM,1
Somerville,MYSTIC AVENUE,7 PM,0
Somerville,MYSTIC AVENUE,8 PM,2
Somerville,MYSTIC AVENUE,9 PM,0
Somerville,MYSTIC AVENUE,10 PM,1
Somerville,MYSTIC AVENUE,11 PM,1
Somerville,MEDFORD STREET,12 AM,0
Somerville,MEDFORD STREET,1 AM,0
Somerville,MEDFORD STREET,2 AM,0
Somerville,MEDFORD STREET,3 AM,0
Somerville,MEDFORD STREET,4 AM,0
Somerville,MEDFORD STREET,5 AM,0
Somerville,MEDFORD STREET,6 AM,2
Somerville,MEDFORD STREET,7 AM,0
Somerville,MEDFORD STREET,8 AM,0
Somerville,MEDFORD STREET,9 AM,0
Somerville,MEDFORD STREET,10 AM,1
Somerville,MEDFORD STREET,11 AM,0
Somerville,MEDFORD STREET,12 PM,1
Somerville,MEDFORD STREET,1 PM,0
Somerville,MEDFORD STREET,2 PM,2
Somerville,MEDFORD STREET,3 PM,2
Somerville,MEDFORD STREET,4 PM,0
Somerville,MEDFORD STREET,5 PM,1
Somerville,MEDFORD STREET,6 PM,0
Somerville,MEDFORD STREET,7 PM,2
Somerville,MEDFORD STREET,8 PM,1
Somerville,MEDFORD STREET,9 PM,1
Somerville,MEDFORD STREET,10 PM,1
Somerville,MEDFORD STREET,11 PM,0
Springfield,BOSTON RD,12 AM,1
Springfield,BOSTON RD,1 AM,0
Springfield,BOSTON RD,2 AM,2
Springfield,BOSTON RD,3 AM,1
Springfield,BOSTON RD,4 AM,0
Springfield,BOSTON RD,5 AM,1
Springfield,BOSTON RD,6 AM,1
Springfield,BOSTON RD,7 AM,6
Springfield,BOSTON RD,8 AM,4
Springfield,BOSTON RD,9 AM,7
Springfield,BOSTON RD,10 AM,4
Springfield,BOSTON RD,11 AM,16
Springfield,BOSTON RD,12 PM,17
Springfield,BOSTON RD,1 PM,13
Springfield,BOSTON RD,2 PM,7
Springfield,BOSTON RD,3 PM,20
Springfield,BOSTON RD,4 PM,24
Springfield,BOSTON RD,5 PM,15
Springfield,BOSTON RD,6 PM,16
Springfield,BOSTON RD,7 PM,7
Springfield,BOSTON RD,8 PM,6
Springfield,BOSTON RD,9 PM,4
Springfield,BOSTON RD,10 PM,3
Springfield,BOSTON RD,11 PM,2
Springfield,STATE ST,12 AM,5
Springfield,STATE ST,1 AM,3
Springfield,STATE ST,2 AM,3
Springfield,STATE ST,3 AM,1
Springfield,STATE ST,4 AM,1
Springfield,STATE ST,5 AM,2
Springfield,STATE ST,6 AM,4
Springfield,STATE ST,7 AM,6
Springfield,STATE ST,8 AM,9
Springfield,STATE ST,9 AM,8
Springfield,STATE ST,10 AM,6
Springfield,STATE ST,11 AM,7
Springfield,STATE ST,12 PM,10
Springfield,STATE ST,1 PM,8
Springfield,STATE ST,2 PM,17
Springfield,STATE ST,3 PM,16
Springfield,STATE ST,4 PM,22
Springfield,STATE ST,5 PM,8
Springfield,STATE ST,6 PM,11
Springfield,STATE ST,7 PM,6
Springfield,STATE ST,8 PM,6
Springfield,STATE ST,9 PM,4
Springfield,STATE ST,10 PM,2
Springfield,STATE ST,11 PM,2
Springfield,SUMNER AVE,12 AM,1
Springfield,SUMNER AVE,1 AM,2
Springfield,SUMNER AVE,2 AM,2
Springfield,SUMNER AVE,3 AM,0
Springfield,SUMNER AVE,4 AM,0
Springfield,SUMNER AVE,5 AM,2
Springfield,SUMNER AVE,6 AM,3
Springfield,SUMNER AVE,7 AM,7
Springfield,SUMNER AVE,8 AM,7
Springfield,SUMNER AVE,9 AM,5
Springfield,SUMNER AVE,10 AM,8
Springfield,SUMNER AVE,11 AM,3
Springfield,SUMNER AVE,12 PM,2
Springfield,SUMNER AVE,1 PM,16
Springfield,SUMNER AVE,2 PM,8
Springfield,SUMNER AVE,3 PM,9
Springfield,SUMNER AVE,4 PM,15
Springfield,SUMNER AVE,5 PM,10
Springfield,SUMNER AVE,6 PM,14
Springfield,SUMNER AVE,7 PM,4
Springfield,SUMNER AVE,8 PM,3
Springfield,SUMNER AVE,9 PM,3
Springfield,SUMNER AVE,10 PM,4
Springfield,SUMNER AVE,11 PM,4
Springfield,MAIN ST,12 AM,2
Springfield,MAIN ST,1 AM,5
Springfield,MAIN ST,2 AM,4
Springfield,MAIN ST,3 AM,3
Springfield,MAIN ST,4 AM,0
Springfield,MAIN ST,5 AM,0
Springfield,MAIN ST,6 AM,2
Springfield,MAIN ST,7 AM,4
Springfield,MAIN ST,8 AM,5
Springfield,MAIN ST,9 AM,5
Springfield,MAIN ST,10 AM,7
Springfield,MAIN ST,11 AM,9
Springfield,MAIN ST,12 PM,11
Springfield,MAIN ST,1 PM,3
Springfield,MAIN ST,2 PM,5
Springfield,MAIN ST,3 PM,11
Springfield,MAIN ST,4 PM,6
Springfield,MAIN ST,5 PM,6
Springfield,MAIN ST,6 PM,5
Springfield,MAIN ST,7 PM,3
Springfield,MAIN ST,8 PM,1
Springfield,MAIN ST,9 PM,4
Springfield,MAIN ST,10 PM,3
Springfield,MAIN ST,11 PM,6
Springfield,WILBRAHAM RD,12 AM,4
Springfield,WILBRAHAM RD,1 AM,0
Springfield,WILBRAHAM RD,2 AM,2
Springfield,WILBRAHAM RD,3 AM,1
Springfield,WILBRAHAM RD,4 AM,1
Springfield,WILBRAHAM RD,5 AM,1
Springfield,WILBRAHAM RD,6 AM,0
Springfield,WILBRAHAM RD,7 AM,3
Springfield,WILBRAHAM RD,8 AM,3
Springfield,WILBRAHAM RD,9 AM,2
Springfield,WILBRAHAM RD,10 AM,3
Springfield,WILBRAHAM RD,11 AM,3
Springfield,WILBRAHAM RD,12 PM,6
Springfield,WILBRAHAM RD,1 PM,2
Springfield,WILBRAHAM RD,2 PM,11
Springfield,WILBRAHAM RD,3 PM,15
Springfield,WILBRAHAM RD,4 PM,16
Springfield,WILBRAHAM RD,5 PM,9
Springfield,WILBRAHAM RD,6 PM,8
Springfield,WILBRAHAM RD,7 PM,6
Springfield,WILBRAHAM RD,8 PM,3
Springfield,WILBRAHAM RD,9 PM,4
Springfield,WILBRAHAM RD,10 PM,2
Springfield,WILBRAHAM RD,11 PM,3
Springfield,Rte 91 N,12 AM,3
Springfield,Rte 91 N,1 AM,2
Springfield,Rte 91 N,2 AM,4
Springfield,Rte 91 N,3 AM,1
Springfield,Rte 91 N,4 AM,1
Springfield,Rte 91 N,5 AM,2
Springfield,Rte 91 N,6 AM,3
Springfield,Rte 91 N,7 AM,7
Springfield,Rte 91 N,8 AM,1
Springfield,Rte 91 N,9 AM,5
Springfield,Rte 91 N,10 AM,3
Springfield,Rte 91 N,11 AM,4
Springfield,Rte 91 N,12 PM,4
Springfield,Rte 91 N,1 PM,5
Springfield,Rte 91 N,2 PM,5
Springfield,Rte 91 N,3 PM,4
Springfield,Rte 91 N,4 PM,4
Springfield,Rte 91 N,5 PM,8
Springfield,Rte 91 N,6 PM,2
Springfield,Rte 91 N,7 PM,6
Springfield,Rte 91 N,8 PM,4
Springfield,Rte 91 N,9 PM,3
Springfield,Rte 91 N,10 PM,3
Springfield,Rte 91 N,11 PM,2
Springfield,PARKER ST,12 AM,3
Springfield,PARKER ST,1 AM,0
Springfield,PARKER ST,2 AM,0
Springfield,PARKER ST,3 AM,0
Springfield,PARKER ST,4 AM,2
Springfield,PARKER ST,5 AM,1
Springfield,PARKER ST,6 AM,2
Springfield,PARKER ST,7 AM,4
Springfield,PARKER ST,8 AM,1
Springfield,PARKER ST,9 AM,5
Springfield,PARKER ST,10 AM,4
Springfield,PARKER ST,11 AM,2
Springfield,PARKER ST,12 PM,3
Springfield,PARKER ST,1 PM,7
Springfield,PARKER ST,2 PM,3
Springfield,PARKER ST,3 PM,11
Springfield,PARKER ST,4 PM,9
Springfield,PARKER ST,5 PM,9
Springfield,PARKER ST,6 PM,4
Springfield,PARKER ST,7 PM,4
Springfield,PARKER ST,8 PM,2
Springfield,PARKER ST,9 PM,6
Springfield,PARKER ST,10 PM,1
Springfield,PARKER ST,11 PM,0
Springfield,ALLEN ST,12 AM,4
Springfield,ALLEN ST,1 AM,2
Springfield,ALLEN ST,2 AM,3
Springfield,ALLEN ST,3 AM,1
Springfield,ALLEN ST,4 AM,1
Springfield,ALLEN ST,5 AM,1
Springfield,ALLEN ST,6 AM,2
Springfield,ALLEN ST,7 AM,2
Springfield,ALLEN ST,8 AM,9
Springfield,ALLEN ST,9 AM,4
Springfield,ALLEN ST,10 AM,3
Springfield,ALLEN ST,11 AM,4
Springfield,ALLEN ST,12 PM,6
Springfield,ALLEN ST,1 PM,0
Springfield,ALLEN ST,2 PM,4
Springfield,ALLEN ST,3 PM,4
Springfield,ALLEN ST,4 PM,6
Springfield,ALLEN ST,5 PM,4
Springfield,ALLEN ST,6 PM,3
Springfield,ALLEN ST,7 PM,2
Springfield,ALLEN ST,8 PM,4
Springfield,ALLEN ST,9 PM,3
Springfield,ALLEN ST,10 PM,2
Springfield,ALLEN ST,11 PM,4
Springfield,ST JAMES AVE,12 AM,1
Springfield,ST JAMES AVE,1 AM,0
Springfield,ST JAMES AVE,2 AM,1
Springfield,ST JAMES AVE,3 AM,2
Springfield,ST JAMES AVE,4 AM,1
Springfield,ST JAMES AVE,5 AM,0
Springfield,ST JAMES AVE,6 AM,0
Springfield,ST JAMES AVE,7 AM,2
Springfield,ST JAMES AVE,8 AM,3
Springfield,ST JAMES AVE,9 AM,4
Springfield,ST JAMES AVE,10 AM,3
Springfield,ST JAMES AVE,11 AM,8
Springfield,ST JAMES AVE,12 PM,7
Springfield,ST JAMES AVE,1 PM,4
Springfield,ST JAMES AVE,2 PM,6
Springfield,ST JAMES AVE,3 PM,5
Springfield,ST JAMES AVE,4 PM,7
Springfield,ST JAMES AVE,5 PM,6
Springfield,ST JAMES AVE,6 PM,4
Springfield,ST JAMES AVE,7 PM,6
Springfield,ST JAMES AVE,8 PM,4
Springfield,ST JAMES AVE,9 PM,4
Springfield,ST JAMES AVE,10 PM,0
Springfield,ST JAMES AVE,11 PM,0
Springfield,CAREW ST,12 AM,1
Springfield,CAREW ST,1 AM,3
Springfield,CAREW ST,2 AM,1
Springfield,CAREW ST,3 AM,1
Springfield,CAREW ST,4 AM,1
Springfield,CAREW ST,5 AM,1
Springfield,CAREW ST,6 AM,2
Springfield,CAREW ST,7 AM,1
Springfield,CAREW ST,8 AM,3
Springfield,CAREW ST,9 AM,0
Springfield,CAREW ST,10 AM,2
Springfield,CAREW ST,11 AM,3
Springfield,CAREW ST,12 PM,3
Springfield,CAREW ST,1 PM,7
Springfield,CAREW ST,2 PM,9
Springfield,CAREW ST,3 PM,7
Springfield,CAREW ST,4 PM,9
Springfield,CAREW ST,5 PM,2
Springfield,CAREW ST,6 PM,6
Springfield,CAREW ST,7 PM,4
Springfield,CAREW ST,8 PM,2
Springfield,CAREW ST,9 PM,3
Springfield,CAREW ST,10 PM,0
Springfield,CAREW ST,11 PM,4
Taunton,BAY ST,12 AM,1
Taunton,BAY ST,1 AM,0
Taunton,BAY ST,2 AM,0
Taunton,BAY ST,3 AM,0
Taunton,BAY ST,4 AM,0
Taunton,BAY ST,5 AM,0
Taunton,BAY ST,6 AM,0
Taunton,BAY ST,7 AM,5
Taunton,BAY ST,8 AM,1
Taunton,BAY ST,9 AM,1
Taunton,BAY ST,10 AM,1
Taunton,BAY ST,11 AM,0
Taunton,BAY ST,12 PM,5
Taunton,BAY ST,1 PM,7
Taunton,BAY ST,2 PM,3
Taunton,BAY ST,3 PM,4
Taunton,BAY ST,4 PM,3
Taunton,BAY ST,5 PM,4
Taunton,BAY ST,6 PM,0
Taunton,BAY ST,7 PM,1
Taunton,BAY ST,8 PM,1
Taunton,BAY ST,9 PM,2
Taunton,BAY ST,10 PM,0
Taunton,BAY ST,11 PM,1
Taunton,BROADWAY,12 AM,0
Taunton,BROADWAY,1 AM,0
Taunton,BROADWAY,2 AM,1
Taunton,BROADWAY,3 AM,0
Taunton,BROADWAY,4 AM,0
Taunton,BROADWAY,5 AM,0
Taunton,BROADWAY,6 AM,0
Taunton,BROADWAY,7 AM,0
Taunton,BROADWAY,8 AM,1
Taunton,BROADWAY,9 AM,1
Taunton,BROADWAY,10 AM,5
Taunton,BROADWAY,11 AM,3
Taunton,BROADWAY,12 PM,6
Taunton,BROADWAY,1 PM,2
Taunton,BROADWAY,2 PM,2
Taunton,BROADWAY,3 PM,1
Taunton,BROADWAY,4 PM,2
Taunton,BROADWAY,5 PM,4
Taunton,BROADWAY,6 PM,1
Taunton,BROADWAY,7 PM,0
Taunton,BROADWAY,8 PM,2
Taunton,BROADWAY,9 PM,2
Taunton,BROADWAY,10 PM,1
Taunton,BROADWAY,11 PM,2
Taunton,COUNTY ST,12 AM,0
Taunton,COUNTY ST,1 AM,0
Taunton,COUNTY ST,2 AM,0
Taunton,COUNTY ST,3 AM,0
Taunton,COUNTY ST,4 AM,1
Taunton,COUNTY ST,5 AM,0
Taunton,COUNTY ST,6 AM,1
Taunton,COUNTY ST,7 AM,3
Taunton,COUNTY ST,8 AM,1
Taunton,COUNTY ST,9 AM,0
Taunton,COUNTY ST,10 AM,0
Taunton,COUNTY ST,11 AM,4
Taunton,COUNTY ST,12 PM,1
Taunton,COUNTY ST,1 PM,5
Taunton,COUNTY ST,2 PM,4
Taunton,COUNTY ST,3 PM,4
Taunton,COUNTY ST,4 PM,1
Taunton,COUNTY ST,5 PM,4
Taunton,COUNTY ST,6 PM,0
Taunton,COUNTY ST,7 PM,1
Taunton,COUNTY ST,8 PM,1
Taunton,COUNTY ST,9 PM,0
Taunton,COUNTY ST,10 PM,2
Taunton,COUNTY ST,11 PM,2
Taunton,TREMONT ST,12 AM,0
Taunton,TREMONT ST,1 AM,1
Taunton,TREMONT ST,2 AM,0
Taunton,TREMONT ST,3 AM,0
Taunton,TREMONT ST,4 AM,1
Taunton,TREMONT ST,5 AM,0
Taunton,TREMONT ST,6 AM,0
Taunton,TREMONT ST,7 AM,1
Taunton,TREMONT ST,8 AM,1
Taunton,TREMONT ST,9 AM,3
Taunton,TREMONT ST,10 AM,2
Taunton,TREMONT ST,11 AM,2
Taunton,TREMONT ST,12 PM,0
Taunton,TREMONT ST,1 PM,3
Taunton,TREMONT ST,2 PM,2
Taunton,TREMONT ST,3 PM,0
Taunton,TREMONT ST,4 PM,2
Taunton,TREMONT ST,5 PM,1
Taunton,TREMONT ST,6 PM,1
Taunton,TREMONT ST,7 PM,2
Taunton,TREMONT ST,8 PM,1
Taunton,TREMONT ST,9 PM,1
Taunton,TREMONT ST,10 PM,1
Taunton,TREMONT ST,11 PM,0
Taunton,WASHINGTON ST,12 AM,0
Taunton,WASHINGTON ST,1 AM,0
Taunton,WASHINGTON ST,2 AM,1
Taunton,WASHINGTON ST,3 AM,0
Taunton,WASHINGTON ST,4 AM,0
Taunton,WASHINGTON ST,5 AM,0
Taunton,WASHINGTON ST,6 AM,0
Taunton,WASHINGTON ST,7 AM,1
Taunton,WASHINGTON ST,8 AM,1
Taunton,WASHINGTON ST,9 AM,3
Taunton,WASHINGTON ST,10 AM,1
Taunton,WASHINGTON ST,11 AM,4
Taunton,WASHINGTON ST,12 PM,0
Taunton,WASHINGTON ST,1 PM,0
Taunton,WASHINGTON ST,2 PM,0
Taunton,WASHINGTON ST,3 PM,5
Taunton,WASHINGTON ST,4 PM,3
Taunton,WASHINGTON ST,5 PM,2
Taunton,WASHINGTON ST,6 PM,1
Taunton,WASHINGTON ST,7 PM,0
Taunton,WASHINGTON ST,8 PM,3
Taunton,WASHINGTON ST,9 PM,0
Taunton,WASHINGTON ST,10 PM,0
Taunton,WASHINGTON ST,11 PM,0
Taunton,Rte 24 S,12 AM,1
Taunton,Rte 24 S,1 AM,1
Taunton,Rte 24 S,2 AM,0
Taunton,Rte 24 S,3 AM,1
Taunton,Rte 24 S,4 AM,0
Taunton,Rte 24 S,5 AM,0
Taunton,Rte 24 S,6 AM,1
Taunton,Rte 24 S,7 AM,0
Taunton,Rte 24 S,8 AM,0
Taunton,Rte 24 S,9 AM,2
Taunton,Rte 24 S,10 AM,0
Taunton,Rte 24 S,11 AM,0
Taunton,Rte 24 S,12 PM,1
Taunton,Rte 24 S,1 PM,1
Taunton,Rte 24 S,2 PM,1
Taunton,Rte 24 S,3 PM,1
Taunton,Rte 24 S,4 PM,5
Taunton,Rte 24 S,5 PM,3
Taunton,Rte 24 S,6 PM,1
Taunton,Rte 24 S,7 PM,0
Taunton,Rte 24 S,8 PM,0
Taunton,Rte 24 S,9 PM,0
Taunton,Rte 24 S,10 PM,1
Taunton,Rte 24 S,11 PM,0
Taunton,WINTHROP ST,12 AM,0
Taunton,WINTHROP ST,1 AM,0
Taunton,WINTHROP ST,2 AM,0
Taunton,WINTHROP ST,3 AM,0
Taunton,WINTHROP ST,4 AM,0
Taunton,WINTHROP ST,5 AM,0
Taunton,WINTHROP ST,6 AM,0
Taunton,WINTHROP ST,7 AM,3
Taunton,WINTHROP ST,8 AM,0
Taunton,WINTHROP ST,9 AM,0
Taunton,WINTHROP ST,10 AM,1
Taunton,WINTHROP ST,11 AM,1
Taunton,WINTHROP ST,12 PM,1
Taunton,WINTHROP ST,1 PM,1
Taunton,WINTHROP ST,2 PM,2
Taunton,WINTHROP ST,3 PM,1
Taunton,WINTHROP ST,4 PM,4
Taunton,WINTHROP ST,5 PM,1
Taunton,WINTHROP ST,6 PM,3
Taunton,WINTHROP ST,7 PM,0
Taunton,WINTHROP ST,8 PM,1
Taunton,WINTHROP ST,9 PM,0
Taunton,WINTHROP ST,10 PM,0
Taunton,WINTHROP ST,11 PM,1
Taunton,Rte 140 N,12 AM,0
Taunton,Rte 140 N,1 AM,0
Taunton,Rte 140 N,2 AM,0
Taunton,Rte 140 N,3 AM,1
Taunton,Rte 140 N,4 AM,0
Taunton,Rte 140 N,5 AM,1
Taunton,Rte 140 N,6 AM,1
Taunton,Rte 140 N,7 AM,0
Taunton,Rte 140 N,8 AM,1
Taunton,Rte 140 N,9 AM,0
Taunton,Rte 140 N,10 AM,1
Taunton,Rte 140 N,11 AM,0
Taunton,Rte 140 N,12 PM,2
Taunton,Rte 140 N,1 PM,0
Taunton,Rte 140 N,2 PM,2
Taunton,Rte 140 N,3 PM,3
Taunton,Rte 140 N,4 PM,0
Taunton,Rte 140 N,5 PM,2
Taunton,Rte 140 N,6 PM,0
Taunton,Rte 140 N,7 PM,0
Taunton,Rte 140 N,8 PM,2
Taunton,Rte 140 N,9 PM,1
Taunton,Rte 140 N,10 PM,1
Taunton,Rte 140 N,11 PM,0
Taunton,COHANNET ST,12 AM,0
Taunton,COHANNET ST,1 AM,0
Taunton,COHANNET ST,2 AM,0
Taunton,COHANNET ST,3 AM,0
Taunton,COHANNET ST,4 AM,0
Taunton,COHANNET ST,5 AM,0
Taunton,COHANNET ST,6 AM,0
Taunton,COHANNET ST,7 AM,0
Taunton,COHANNET ST,8 AM,0
Taunton,COHANNET ST,9 AM,2
Taunton,COHANNET ST,10 AM,0
Taunton,COHANNET ST,11 AM,0
Taunton,COHANNET ST,12 PM,1
Taunton,COHANNET ST,1 PM,1
Taunton,COHANNET ST,2 PM,0
Taunton,COHANNET ST,3 PM,0
Taunton,COHANNET ST,4 PM,2
Taunton,COHANNET ST,5 PM,4
Taunton,COHANNET ST,6 PM,1
Taunton,COHANNET ST,7 PM,1
Taunton,COHANNET ST,8 PM,0
Taunton,COHANNET ST,9 PM,1
Taunton,COHANNET ST,10 PM,0
Taunton,COHANNET ST,11 PM,1
Taunton,Rte 495 S,12 AM,0
Taunton,Rte 495 S,1 AM,2
Taunton,Rte 495 S,2 AM,0
Taunton,Rte 495 S,3 AM,0
Taunton,Rte 495 S,4 AM,1
Taunton,Rte 495 S,5 AM,0
Taunton,Rte 495 S,6 AM,0
Taunton,Rte 495 S,7 AM,0
Taunton,Rte 495 S,8 AM,1
Taunton,Rte 495 S,9 AM,1
Taunton,Rte 495 S,10 AM,0
Taunton,Rte 495 S,11 AM,0
Taunton,Rte 495 S,12 PM,1
Taunton,Rte 495 S,1 PM,0
Taunton,Rte 495 S,2 PM,1
Taunton,Rte 495 S,3 PM,2
Taunton,Rte 495 S,4 PM,1
Taunton,Rte 495 S,5 PM,2
Taunton,Rte 495 S,6 PM,0
Taunton,Rte 495 S,7 PM,0
Taunton,Rte 495 S,8 PM,1
Taunton,Rte 495 S,9 PM,0
Taunton,Rte 495 S,10 PM,0
Taunton,Rte 495 S,11 PM,1
Waltham,LEXINGTON ST,12 AM,0
Waltham,LEXINGTON ST,1 AM,0
Waltham,LEXINGTON ST,2 AM,0
Waltham,LEXINGTON ST,3 AM,0
Waltham,LEXINGTON ST,4 AM,0
Waltham,LEXINGTON ST,5 AM,0
Waltham,LEXINGTON ST,6 AM,1
Waltham,LEXINGTON ST,7 AM,6
Waltham,LEXINGTON ST,8 AM,7
Waltham,LEXINGTON ST,9 AM,2
Waltham,LEXINGTON ST,10 AM,3
Waltham,LEXINGTON ST,11 AM,5
Waltham,LEXINGTON ST,12 PM,5
Waltham,LEXINGTON ST,1 PM,4
Waltham,LEXINGTON ST,2 PM,7
Waltham,LEXINGTON ST,3 PM,8
Waltham,LEXINGTON ST,4 PM,5
